ITEM_ID,OPC_FULLNAME,DH_BLDG,DH_ROOM,DH_TAG,ITEM_DESC,LOC_ID,COMMENTS,ENABLED,SOURCE,LAT,LON,FREQ,RETENTION
1,LAKRETZ_SB200.CHW.FLOW_CV,LAKRETZ,SB200,CHWS.FLW,CHW Flow,64115,,Y,Cogen,,,15,-1
2,LAKRETZ_SB200.CHWR.TMP_CV,LAKRETZ,SB200,CHWS.RT,CHW Return Temp,64115,,Y,Cogen,,,15,-1
3,LAKRETZ_SB200.CHWS.TMP_CV,LAKRETZ,SB200,CHWS.ST,CHW Supply Temp,64115,,Y,Cogen,,,15,-1
4,LAKRETZ_SB200.HW.FLOW_CV,LAKRETZ,SB200,HWS.FLW,HW Flow,64115,,Y,Cogen,,,15,-1
5,LAKRETZ_SB200.HWR.TMP_CV,LAKRETZ,SB200,HWS.RT,HW Return Temp,64115,,Y,Cogen,,,15,-1
6,LAKRETZ_SB200.HWS.TMP_CV,LAKRETZ,SB200,HWS.ST,HW Supply Temp,64115,,Y,Cogen,,,15,-1
7,ACOSTA_CHWS.FLW_CV,ACOSTA_CTR,,CHWS.FLW,CHW Flow,104,,Y,Pauley,,,15,-1
8,ACOSTA_CHWS.RT_CV,ACOSTA_CTR,,CHWS.RT,CHW Return Temp,104,,Y,Pauley,,,15,-1
13,ASHE_LOT-4.CHWS.FLW_CV,ASHE_CENTER,LOT-4,CHWS.FLW,CHW Flow,382,,Y,Pauley,,,15,-1
14,ASHE_LOT-4.CHWS.RT_CV,ASHE_CENTER,LOT-4,CHWS.RT,CHW Return Temp,382,,Y,Pauley,,,15,-1
15,BOELTER_2750.CHWS.FLW_CV,BOELTER_HALL,2750,CHWS.FLW,CHW Flow,124,,Y,Cogen,,,15,-1
16,BOELTER_2750.CHWS.RT_CV,BOELTER_HALL,2750,CHWS.RT,CHW Return Temp,124,,Y,Cogen,,,15,-1
17,BOELTER_2750.CHWS.ST_CV,BOELTER_HALL,2750,CHWS.ST,CHW Supply Temp,124,,Y,Cogen,,,15,-1
18,BOTANY_B-2.CHWS.FLW_CV,BOTANY,B-2,CHWS.FLW,CHW Flow,126,,Y,Cogen,,,15,-1
19,BOTANY_B-2.CHWS.RT_CV,BOTANY,B-2,CHWS.RT,CHW Return Temp,126,,Y,Cogen,,,15,-1
20,BOTANY_B-2.CHWS.ST_CV,BOTANY,B-2,CHWS.ST,CHW Supply Temp,126,,Y,Cogen,,,15,-1
22,BOYER_A11.CHWS.FLW_CV,BOYER_HALL,A11,CHWS.FLW,CHW Flow,97,,Y,Cogen,,,15,-1
23,BOYER_A11.CHWS.RT_CV,BOYER_HALL,A11,CHWS.RT,CHW Return Temp,97,,Y,Cogen,,,15,-1
24,BOYER_A11.CHWS.ST_CV,BOYER_HALL,A11,CHWS.ST,CHW Supply Temp,97,,Y,Cogen,,,15,-1
28,BROAD_A115.STM.FLW_CV,BROAD_CTR,A115,STM.FLW,Steam Flow,393,,Y,N.C.,,,15,-1
29,BROAD_A115B.PCHW.FLW_CV,BROAD_CTR,A115B,PCHWS.FLW,Processed CHW Flow,393,,Y,N.C.,,,15,-1
30,BROAD_A115B.PCHW.RT_CV,BROAD_CTR,A115B,PCHWS.RT,Processed CHW Return Temp,393,,Y,N.C.,,,15,-1
31,BROAD_A115B.PCHW.ST_CV,BROAD_CTR,A115B,PCHWS.ST,Processed CHW Supply Temp,393,,Y,N.C.,,,15,-1
36,CHS_AV-342.CHWS.FLW_CV,VIVARIUM,AV-342,CHWS.FLW,CHW Flow,170,,Y,Cogen,,,15,-1
37,CHS_AV-342.CHWS.RT_CV,VIVARIUM,AV-342,CHWS.RT,CHW Return Temp,170,,Y,Cogen,,,15,-1
38,CHS_AV-342.CHWS.ST_CV,VIVARIUM,AV-342,CHWS.ST,CHW Supply Temp,170,,Y,Cogen,,,15,-1
39,CSB-1_MEZ-LVL.CHWS.FLW_CV,CSB1,MEZ-LVL,CHWS.FLW,CHW Flow,330,,Y,Cogen,,,15,-1
40,CSB-1_MEZ-LVL.CHWS.RT_CV,CSB1,MEZ-LVL,CHWS.RT,CHW Return Temp,330,,Y,Cogen,,,15,-1
41,CSB-1_MEZ-LVL.CHWS.ST_CV,CSB1,MEZ-LVL,CHWS.ST,CHW Supply Temp,330,,Y,Cogen,,,15,-1
42,ENG1_102.CHWS.FLW_CV,ENGR_BLDG_5,102,CHWS.FLW,CHW Flow,65324,,Y,Cogen,,,15,-1
44,ENG1_102.CHWS.RT_CV,ENGR_BLDG_5,102,CHWS.RT,CHW Return Temp,65324,,Y,Cogen,,,15,-1
49,FACTOR_A-937A.STM.FLW_CV,FACTOR,A-937A,STM.FLW,Steam Flow,341,,Y,Cogen,,,15,-1
50,FACTOR_A-957.CHWS.FLW_CV,FACTOR,A-957,CHWS.FLW,CHW Flow,341,Primary,Y,Cogen,,,15,-1
51,FACTOR_A-957.CHWS.RT_CV,FACTOR,A-957,CHWS.RT,CHW Return Temp,341,Primary,Y,Cogen,,,15,-1
52,FACTOR_A-957.CHWS.ST_CV,FACTOR,A-957,CHWS.ST,CHW Supply Temp,341,Primary,Y,Cogen,,,15,-1
55,FOWLER_CHWS.FLW_CV,FOWLER_MUSM,,CHWS.FLW,CHW Flow,345,,Y,Cogen,,,15,-1
56,FOWLER_CHWS.RT_CV,FOWLER_MUSM,,CHWS.RT,CHW Return Temp,345,,Y,Cogen,,,15,-1
57,FOWLER_CHWS.ST_CV,FOWLER_MUSM,,CHWS.ST,CHW Supply Temp,345,,Y,Cogen,,,15,-1
60,FRANZ_C417.CHWS.FLW_CV,FRANZ_HALL,C417,CHWS.FLW,CHW Flow,346,,Y,Cogen,,,15,-1
61,FRANZ_C417.CHWS.RT_CV,FRANZ_HALL,C417,CHWS.RT,CHW Return Temp,346,,Y,Cogen,,,15,-1
62,FRANZ_C417.CHWS.ST_CV,FRANZ_HALL,C417,CHWS.ST,CHW Supply Temp,346,,Y,Cogen,,,15,-1
63,FRANZ_C417.STM.FLW_CV,FRANZ_HALL,C417,STM.FLW,Steam Flow,346,,Y,Cogen,,,15,-1
68,GONDA_B101.CHWS.FLW_CV,GONDA_CENTER,B101,CHWS.FLW,CHW Flow,349,,Y,Cogen,,,15,-1
69,GONDA_B101.CHWS.RT_CV,GONDA_CENTER,B101,CHWS.RT,CHW Return Temp,349,,Y,Cogen,,,15,-1
70,GONDA_B101.CHWS.ST_CV,GONDA_CENTER,B101,CHWS.ST,CHW Supply Temp,349,,Y,Cogen,,,15,-1
71,HAINES_A45.CHWS.FLW_CV,HAINES_HALL,A45,CHWS.FLW,CHW Flow,362,,Y,N.C.,,,15,-1
72,HAINES_A45.CHWS.RT_CV,HAINES_HALL,A45,CHWS.RT,CHW Return Temp,362,,Y,N.C.,,,15,-1
73,HAINES_A45.CHWS.ST_CV,HAINES_HALL,A45,CHWS.ST,CHW Supply Temp,362,,Y,N.C.,,,15,-1
74,HUMANITIES_B43.CHWS.FLW_CV,HUMANITIES,B43,CHWS.FLW,CHW Flow,226,,Y,Cogen,,,15,-1
75,HUMANITIES_B43.CHWS.RT_CV,HUMANITIES,B43,CHWS.RT,CHW Return Temp,226,,Y,Cogen,,,15,-1
76,HUMANITIES_B43.CHWS.ST_CV,HUMANITIES,B43,CHWS.ST,CHW Supply Temp,226,,Y,Cogen,,,15,-1
80,KAUFMAN_040.CHWS.FLW_CV,KAUFMAN,040,CHWS.FLW,CHW Flow,350,,Y,Cogen,,,15,-1
81,KAUFMAN_040.CHWS.RT_CV,KAUFMAN,040,CHWS.RT,CHW Return Temp,350,,Y,Cogen,,,15,-1
82,KAUFMAN_040.CHWS.ST_CV,KAUFMAN,040,CHWS.ST,CHW Supply Temp,350,,Y,Cogen,,,15,-1
87,KNUDSENP&A_KS02.CHWS.FLW_CV,KNUDSEN_HALL,KS02,CHWS.FLW,CHW Flow,227,Includes P&A,Y,Cogen,,,15,-1
88,KNUDSENP&A_KS02.CHWS.RT_CV,KNUDSEN_HALL,KS02,CHWS.RT,CHW Return Temp,227,Includes P&A,Y,Cogen,,,15,-1
89,KNUDSENP&A_KS02.CHWS.ST_CV,KNUDSEN_HALL,KS02,CHWS.ST,CHW Supply Temp,227,Includes P&A,Y,Cogen,,,15,-1
101,LIFESCI_A351.CHWS.FLW_CV,LIFE_SCIENCE,A351,CHWS.FLW,CHW Flow,232,,Y,Cogen,,,15,-1
102,LIFESCI_A351.CHWS.RT_CV,LIFE_SCIENCE,A351,CHWS.RT,CHW Return Temp,232,,Y,Cogen,,,15,-1
103,LIFESCI_A351.CHWS.ST_CV,LIFE_SCIENCE,A351,CHWS.ST,CHW Supply Temp,232,,Y,Cogen,,,15,-1
105,LUCK_B24.CHWS.FLW_CV,OHRC,B24,CHWS.FLW,CHW Flow,65322,,Y,Cogen,,,15,-1
106,LUCK_B24.CHWS.RT_CV,OHRC,B24,CHWS.RT,CHW Return Temp,65322,,Y,Cogen,,,15,-1
107,LUCK_B24.CHWS.ST_CV,OHRC,B24,CHWS.ST,CHW Supply Temp,65322,,Y,Cogen,,,15,-1
108,LUCK_B24.STM.FLW_CV,OHRC,B24,STM.FLW,Steam Flow,65322,,Y,Cogen,,,15,-1
117,MATHSCI_1376.CHWS.FLW_CV,MATH_SCIENCE,1376,CHWS.FLW,CHW Flow,250,,Y,Cogen,,,15,-1
118,MATHSCI_1376.CHWS.RT_CV,MATH_SCIENCE,1376,CHWS.RT,CHW Return Temp,250,,Y,Cogen,,,15,-1
119,MATHSCI_1376.CHWS.ST_CV,MATH_SCIENCE,1376,CHWS.ST,CHW Supply Temp,250,,Y,Cogen,,,15,-1
121,MELNITZ_A100B.CHWS.RT_CV,MELNITZ_HALL,A100B,CHWS.RT,CHW Return Temp,259,,Y,N.C.,,,15,-1
122,MELNITZ_A100B.CHWS.ST_CV,MELNITZ_HALL,A100B,CHWS.ST,CHW Supply Temp,259,,Y,N.C.,,,15,-1
127,SAC_B54A-1.STM.FLW_CV,SAC,B54A-1,STM.FLW,Steam Flow,223,,Y,Cogen,,,15,-1
128,MORGAN_CHWS.FLW_CV,MORGAN_CTR,,CHWS.FLW,CHW Flow,180,,Y,Pauley,,,15,-1
129,MORGAN_CHWS.RT_CV,MORGAN_CTR,,CHWS.RT,CHW Return Temp,180,,Y,Pauley,,,15,-1
130,MRL_B-780.CHWS.FLW_CV,MACDONALDLAB,B-780,CHWS.FLW,CHW Flow,236,,Y,Cogen,,,15,-1
131,MRL_B-780.CHWS.RT_CV,MACDONALDLAB,B-780,CHWS.RT,CHW Return Temp,236,,Y,Cogen,,,15,-1
132,MRL_B-780.CHWS.ST_CV,MACDONALDLAB,B-780,CHWS.ST,CHW Supply Temp,236,,Y,Cogen,,,15,-1
139,MURPHY_B327.CHW.RT_CV,MURPHY_HALL,B327,CHWS.RT,CHW Return Temp,181,,Y,Cogen,,,15,-1
140,MURPHY_B327.CHW.ST_CV,MURPHY_HALL,B327,CHWS.ST,CHW Supply Temp,181,,Y,Cogen,,,15,-1
141,NCAMPUS_LOOP.CHWS.FLW_CV,CORE-NORTH_CAMPUS,LOOP,CHWS.FLW,CHW Flow,4,,Y,Cogen,,,15,-1
142,NCAMPUS_LOOP.CHWS.RT_CV,CORE-NORTH_CAMPUS,LOOP,CHWS.RT,CHW Return Temp,4,,Y,Cogen,,,15,-1
143,NCAMPUS_LOOP.CHWS.ST_CV,CORE-NORTH_CAMPUS,LOOP,CHWS.ST,CHW Supply Temp,4,,Y,Cogen,,,15,-1
144,NPI_C7-386.CHWS.FLW_CV,SEMEL_INST,C7-386,CHWS.FLW,CHW Flow,184,,Y,Cogen,,,15,-1
145,NPI_C7-386.CHWS.RT_CV,SEMEL_INST,C7-386,CHWS.RT,CHW Return Temp,184,,Y,Cogen,,,15,-1
146,NPI_C7-386.CHWS.ST_CV,SEMEL_INST,C7-386,CHWS.ST,CHW Supply Temp,184,,Y,Cogen,,,15,-1
147,NRB_101.CHWS.FLW_CV,NEUROSCI_RCH,101,CHWS.FLW,CHW Flow,62531,,Y,Cogen,,,15,-1
148,NRB_101.CHWS.RT_CV,NEUROSCI_RCH,101,CHWS.RT,CHW Return Temp,62531,,Y,Cogen,,,15,-1
149,NRB_101.CHWS.ST_CV,NEUROSCI_RCH,101,CHWS.ST,CHW Supply Temp,62531,,Y,Cogen,,,15,-1
150,NRB_121.XFMR-A.KWH_CV,NEUROSCI_RCH,121,XFMR-A.KWH,ElectricityDemand,62531,,Y,Cogen,,,15,-1
151,PAULEY_CHWS.FLW_CV,PAULEY,,CHWS.FLW,CHW Flow,256,,Y,Cogen,,,15,-1
152,PAULEY_CHWS.RT_CV,PAULEY,,CHWS.RT,CHW Return Temp,256,,Y,Cogen,,,15,-1
153,PAULEY_CHWS.ST_CV,PAULEY,,CHWS.ST,CHW Supply Temp,256,,Y,Cogen,,,15,-1
154,PERLOFF_B129.CHWS.FLW_CV,PERLOFF_HALL,B129,CHWS.FLW,CHW Flow,185,,Y,N.C.,,,15,-1
155,PERLOFF_B129.CHWS.RT_CV,PERLOFF_HALL,B129,CHWS.RT,CHW Return Temp,185,,Y,N.C.,,,15,-1
